읍면동,구 이름,동 이름,전체평균연령,남자,여자,약국,여성 복지 시설,교육 시설,문화 복지 시설,영화관,박물관,미술관,공연장,공원,도서관,녹지 분포,소음,대기청결도,휴식공간,수질오염,치안,깨끗한 길거리,주차질서
1111064,노원구,중계4동,46.9,45.0,48.6,0.30000000000000004,0.16666666666666666,0.2583612040133779,0.7857142857142857,0.4444444444444445,0.09090909090909091,0.1,0.024096385542168676,1.0,0.4545454545454546,0.2931034482758621,0.6791666666666667,0.7281553398058254,0.5219780219780215,0.4721030042918457,0.6208178438661709,0.6809815950920246,0.47999999999999954
1111065,노원구,상계1동,46.8,45.8,47.7,0.30000000000000004,0.16666666666666666,0.2583612040133779,0.7857142857142857,0.4444444444444445,0.09090909090909091,0.1,0.024096385542168676,1.0,0.4545454545454546,0.2931034482758621,0.6791666666666667,0.7281553398058254,0.5219780219780215,0.4721030042918457,0.6208178438661709,0.6809815950920246,0.47999999999999954
1111066,노원구,상계2동,46.3,45.6,47.1,0.30000000000000004,0.16666666666666666,0.2583612040133779,0.7857142857142857,0.4444444444444445,0.09090909090909091,0.1,0.024096385542168676,1.0,0.4545454545454546,0.2931034482758621,0.6791666666666667,0.7281553398058254,0.5219780219780215,0.4721030042918457,0.6208178438661709,0.6809815950920246,0.47999999999999954
1111069,노원구,상계5동,48.4,46.9,49.9,0.30000000000000004,0.16666666666666666,0.2583612040133779,0.7857142857142857,0.4444444444444445,0.09090909090909091,0.1,0.024096385542168676,1.0,0.4545454545454546,0.2931034482758621,0.6791666666666667,0.7281553398058254,0.5219780219780215,0.4721030042918457,0.6208178438661709,0.6809815950920246,0.47999999999999954
1111072,노원구,상계8동,41.4,40.1,42.6,0.30000000000000004,0.16666666666666666,0.2583612040133779,0.7857142857142857,0.4444444444444445,0.09090909090909091,0.1,0.024096385542168676,1.0,0.4545454545454546,0.2931034482758621,0.6791666666666667,0.7281553398058254,0.5219780219780215,0.4721030042918457,0.6208178438661709,0.6809815950920246,0.47999999999999954
1111073,노원구,상계9동,45.4,43.6,47.0,0.30000000000000004,0.16666666666666666,0.2583612040133779,0.7857142857142857,0.4444444444444445,0.09090909090909091,0.1,0.024096385542168676,1.0,0.4545454545454546,0.2931034482758621,0.6791666666666667,0.7281553398058254,0.5219780219780215,0.4721030042918457,0.6208178438661709,0.6809815950920246,0.47999999999999954
1111074,노원구,상계10동,43.7,42.4,44.8,0.30000000000000004,0.16666666666666666,0.2583612040133779,0.7857142857142857,0.4444444444444445,0.09090909090909091,0.1,0.024096385542168676,1.0,0.4545454545454546,0.2931034482758621,0.6791666666666667,0.7281553398058254,0.5219780219780215,0.4721030042918457,0.6208178438661709,0.6809815950920246,0.47999999999999954
1111079,노원구,공릉1동,45.0,44.1,45.9,0.30000000000000004,0.16666666666666666,0.2583612040133779,0.7857142857142857,0.4444444444444445,0.09090909090909091,0.1,0.024096385542168676,1.0,0.4545454545454546,0.2931034482758621,0.6791666666666667,0.7281553398058254,0.5219780219780215,0.4721030042918457,0.6208178438661709,0.6809815950920246,0.47999999999999954
1112051,은평구,녹번동,46.1,45.2,47.0,0.28378378378378377,0.5,0.17433110367892976,0.3571428571428571,0.1111111111111111,0.06060606060606061,0.0,0.0,0.6136363636363635,0.36363636363636365,0.8793103448275872,0.6291666666666664,0.6601941747572813,0.2307692307692304,0.6866952789699572,0.5427509293680295,0.34969325153374253,0.2599999999999998
1112052,은평구,불광1동,47.2,45.9,48.4,0.28378378378378377,0.5,0.17433110367892976,0.3571428571428571,0.1111111111111111,0.06060606060606061,0.0,0.0,0.6136363636363635,0.36363636363636365,0.8793103448275872,0.6291666666666664,0.6601941747572813,0.2307692307692304,0.6866952789699572,0.5427509293680295,0.34969325153374253,0.2599999999999998
1112055,은평구,갈현1동,47.2,45.7,48.5,0.28378378378378377,0.5,0.17433110367892976,0.3571428571428571,0.1111111111111111,0.06060606060606061,0.0,0.0,0.6136363636363635,0.36363636363636365,0.8793103448275872,0.6291666666666664,0.6601941747572813,0.2307692307692304,0.6866952789699572,0.5427509293680295,0.34969325153374253,0.2599999999999998
1112056,은평구,갈현2동,46.0,45.0,47.0,0.28378378378378377,0.5,0.17433110367892976,0.3571428571428571,0.1111111111111111,0.06060606060606061,0.0,0.0,0.6136363636363635,0.36363636363636365,0.8793103448275872,0.6291666666666664,0.6601941747572813,0.2307692307692304,0.6866952789699572,0.5427509293680295,0.34969325153374253,0.2599999999999998
1112057,은평구,구산동,46.6,46.2,47.0,0.28378378378378377,0.5,0.17433110367892976,0.3571428571428571,0.1111111111111111,0.06060606060606061,0.0,0.0,0.6136363636363635,0.36363636363636365,0.8793103448275872,0.6291666666666664,0.6601941747572813,0.2307692307692304,0.6866952789699572,0.5427509293680295,0.34969325153374253,0.2599999999999998
1112058,은평구,대조동,45.3,45.0,45.5,0.28378378378378377,0.5,0.17433110367892976,0.3571428571428571,0.1111111111111111,0.06060606060606061,0.0,0.0,0.6136363636363635,0.36363636363636365,0.8793103448275872,0.6291666666666664,0.6601941747572813,0.2307692307692304,0.6866952789699572,0.5427509293680295,0.34969325153374253,0.2599999999999998
1112059,은평구,응암1동,43.6,42.6,44.4,0.28378378378378377,0.5,0.17433110367892976,0.3571428571428571,0.1111111111111111,0.06060606060606061,0.0,0.0,0.6136363636363635,0.36363636363636365,0.8793103448275872,0.6291666666666664,0.6601941747572813,0.2307692307692304,0.6866952789699572,0.5427509293680295,0.34969325153374253,0.2599999999999998
1112060,은평구,응암2동,41.8,40.8,42.8,0.28378378378378377,0.5,0.17433110367892976,0.3571428571428571,0.1111111111111111,0.06060606060606061,0.0,0.0,0.6136363636363635,0.36363636363636365,0.8793103448275872,0.6291666666666664,0.6601941747572813,0.2307692307692304,0.6866952789699572,0.5427509293680295,0.34969325153374253,0.2599999999999998
1112065,은평구,신사1동,46.4,45.2,47.5,0.28378378378378377,0.5,0.17433110367892976,0.3571428571428571,0.1111111111111111,0.06060606060606061,0.0,0.0,0.6136363636363635,0.36363636363636365,0.8793103448275872,0.6291666666666664,0.6601941747572813,0.2307692307692304,0.6866952789699572,0.5427509293680295,0.34969325153374253,0.2599999999999998
1112066,은평구,신사2동,46.8,45.3,48.2,0.28378378378378377,0.5,0.17433110367892976,0.3571428571428571,0.1111111111111111,0.06060606060606061,0.0,0.0,0.6136363636363635,0.36363636363636365,0.8793103448275872,0.6291666666666664,0.6601941747572813,0.2307692307692304,0.6866952789699572,0.5427509293680295,0.34969325153374253,0.2599999999999998
1112067,은평구,증산동,45.5,44.7,46.3,0.28378378378378377,0.5,0.17433110367892976,0.3571428571428571,0.1111111111111111,0.06060606060606061,0.0,0.0,0.6136363636363635,0.36363636363636365,0.8793103448275872,0.6291666666666664,0.6601941747572813,0.2307692307692304,0.6866952789699572,0.5427509293680295,0.34969325153374253,0.2599999999999998
1112068,은평구,수색동,42.6,41.6,43.5,0.28378378378378377,0.5,0.17433110367892976,0.3571428571428571,0.1111111111111111,0.06060606060606061,0.0,0.0,0.6136363636363635,0.36363636363636365,0.8793103448275872,0.6291666666666664,0.6601941747572813,0.2307692307692304,0.6866952789699572,0.5427509293680295,0.34969325153374253,0.2599999999999998
1112071,은평구,진관동,42.9,42.2,43.5,0.28378378378378377,0.5,0.17433110367892976,0.3571428571428571,0.1111111111111111,0.06060606060606061,0.0,0.0,0.6136363636363635,0.36363636363636365,0.8793103448275872,0.6291666666666664,0.6601941747572813,0.2307692307692304,0.6866952789699572,0.5427509293680295,0.34969325153374253,0.2599999999999998
1112072,은평구,불광2동,48.4,47.3,49.5,0.28378378378378377,0.5,0.17433110367892976,0.3571428571428571,0.1111111111111111,0.06060606060606061,0.0,0.0,0.6136363636363635,0.36363636363636365,0.8793103448275872,0.6291666666666664,0.6601941747572813,0.2307692307692304,0.6866952789699572,0.5427509293680295,0.34969325153374253,0.2599999999999998
1112073,은평구,응암3동,48.9,47.4,50.3,0.28378378378378377,0.5,0.17433110367892976,0.3571428571428571,0.1111111111111111,0.06060606060606061,0.0,0.0,0.6136363636363635,0.36363636363636365,0.8793103448275872,0.6291666666666664,0.6601941747572813,0.2307692307692304,0.6866952789699572,0.5427509293680295,0.34969325153374253,0.2599999999999998
1112074,은평구,역촌동,46.6,45.5,47.6,0.28378378378378377,0.5,0.17433110367892976,0.3571428571428571,0.1111111111111111,0.06060606060606061,0.0,0.0,0.6136363636363635,0.36363636363636365,0.8793103448275872,0.6291666666666664,0.6601941747572813,0.2307692307692304,0.6866952789699572,0.5427509293680295,0.34969325153374253,0.2599999999999998
1113052,서대문구,천연동,46.0,44.8,47.1,0.08648648648648649,0.8333333333333333,0.10326086956521738,0.2857142857142857,0.4444444444444445,0.21212121212121213,0.0,0.04819277108433735,0.5227272727272727,0.0,0.6724137931034493,0.5333333333333332,0.4757281553398056,0.3351648351648353,0.48068669527897034,0.3866171003717471,0.2269938650306753,0.4266666666666663
1113062,서대문구,홍제1동,45.7,44.8,46.6,0.08648648648648649,0.8333333333333333,0.10326086956521738,0.2857142857142857,0.4444444444444445,0.21212121212121213,0.0,0.04819277108433735,0.5227272727272727,0.0,0.6724137931034493,0.5333333333333332,0.4757281553398056,0.3351648351648353,0.48068669527897034,0.3866171003717471,0.2269938650306753,0.4266666666666663
1113064,서대문구,홍제3동,47.1,45.7,48.4,0.08648648648648649,0.8333333333333333,0.10326086956521738,0.2857142857142857,0.4444444444444445,0.21212121212121213,0.0,0.04819277108433735,0.5227272727272727,0.0,0.6724137931034493,0.5333333333333332,0.4757281553398056,0.3351648351648353,0.48068669527897034,0.3866171003717471,0.2269938650306753,0.4266666666666663
1113065,서대문구,홍제2동,47.3,45.9,48.6,0.08648648648648649,0.8333333333333333,0.10326086956521738,0.2857142857142857,0.4444444444444445,0.21212121212121213,0.0,0.04819277108433735,0.5227272727272727,0.0,0.6724137931034493,0.5333333333333332,0.4757281553398056,0.3351648351648353,0.48068669527897034,0.3866171003717471,0.2269938650306753,0.4266666666666663
1113066,서대문구,홍은1동,46.8,45.6,48.0,0.08648648648648649,0.8333333333333333,0.10326086956521738,0.2857142857142857,0.4444444444444445,0.21212121212121213,0.0,0.04819277108433735,0.5227272727272727,0.0,0.6724137931034493,0.5333333333333332,0.4757281553398056,0.3351648351648353,0.48068669527897034,0.3866171003717471,0.2269938650306753,0.4266666666666663
1113068,서대문구,홍은2동,45.3,44.1,46.5,0.08648648648648649,0.8333333333333333,0.10326086956521738,0.2857142857142857,0.4444444444444445,0.21212121212121213,0.0,0.04819277108433735,0.5227272727272727,0.0,0.6724137931034493,0.5333333333333332,0.4757281553398056,0.3351648351648353,0.48068669527897034,0.3866171003717471,0.2269938650306753,0.4266666666666663
1113069,서대문구,남가좌1동,40.4,39.7,41.0,0.08648648648648649,0.8333333333333333,0.10326086956521738,0.2857142857142857,0.4444444444444445,0.21212121212121213,0.0,0.04819277108433735,0.5227272727272727,0.0,0.6724137931034493,0.5333333333333332,0.4757281553398056,0.3351648351648353,0.48068669527897034,0.3866171003717471,0.2269938650306753,0.4266666666666663
1113070,서대문구,남가좌2동,43.2,42.2,44.1,0.08648648648648649,0.8333333333333333,0.10326086956521738,0.2857142857142857,0.4444444444444445,0.21212121212121213,0.0,0.04819277108433735,0.5227272727272727,0.0,0.6724137931034493,0.5333333333333332,0.4757281553398056,0.3351648351648353,0.48068669527897034,0.3866171003717471,0.2269938650306753,0.4266666666666663
1113071,서대문구,북가좌1동,44.3,43.1,45.3,0.08648648648648649,0.8333333333333333,0.10326086956521738,0.2857142857142857,0.4444444444444445,0.21212121212121213,0.0,0.04819277108433735,0.5227272727272727,0.0,0.6724137931034493,0.5333333333333332,0.4757281553398056,0.3351648351648353,0.48068669527897034,0.3866171003717471,0.2269938650306753,0.4266666666666663
1113072,서대문구,북가좌2동,47.1,45.8,48.4,0.08648648648648649,0.8333333333333333,0.10326086956521738,0.2857142857142857,0.4444444444444445,0.21212121212121213,0.0,0.04819277108433735,0.5227272727272727,0.0,0.6724137931034493,0.5333333333333332,0.4757281553398056,0.3351648351648353,0.48068669527897034,0.3866171003717471,0.2269938650306753,0.4266666666666663
1113073,서대문구,충현동,44.6,44.1,45.1,0.08648648648648649,0.8333333333333333,0.10326086956521738,0.2857142857142857,0.4444444444444445,0.21212121212121213,0.0,0.04819277108433735,0.5227272727272727,0.0,0.6724137931034493,0.5333333333333332,0.4757281553398056,0.3351648351648353,0.48068669527897034,0.3866171003717471,0.2269938650306753,0.4266666666666663
1113074,서대문구,북아현동,42.9,42.1,43.6,0.08648648648648649,0.8333333333333333,0.10326086956521738,0.2857142857142857,0.4444444444444445,0.21212121212121213,0.0,0.04819277108433735,0.5227272727272727,0.0,0.6724137931034493,0.5333333333333332,0.4757281553398056,0.3351648351648353,0.48068669527897034,0.3866171003717471,0.2269938650306753,0.4266666666666663
1113075,서대문구,신촌동,37.4,38.4,36.6,0.08648648648648649,0.8333333333333333,0.10326086956521738,0.2857142857142857,0.4444444444444445,0.21212121212121213,0.0,0.04819277108433735,0.5227272727272727,0.0,0.6724137931034493,0.5333333333333332,0.4757281553398056,0.3351648351648353,0.48068669527897034,0.3866171003717471,0.2269938650306753,0.4266666666666663
1113076,서대문구,연희동,43.8,42.6,44.8,0.08648648648648649,0.8333333333333333,0.10326086956521738,0.2857142857142857,0.4444444444444445,0.21212121212121213,0.0,0.04819277108433735,0.5227272727272727,0.0,0.6724137931034493,0.5333333333333332,0.4757281553398056,0.3351648351648353,0.48068669527897034,0.3866171003717471,0.2269938650306753,0.4266666666666663
1114059,마포구,용강동,41.9,41.3,42.5,0.20540540540540542,1.0,0.24707357859531773,0.4285714285714286,0.7777777777777777,0.15151515151515152,0.0,0.22289156626506026,0.6742424242424241,0.18181818181818177,0.4224137931034493,0.7249999999999996,0.4854368932038837,1.0,0.6008583690987126,0.5910780669144984,0.5889570552147241,0.43999999999999995
1114060,마포구,대흥동,41.6,41.3,41.9,0.20540540540540542,1.0,0.24707357859531773,0.4285714285714286,0.7777777777777777,0.15151515151515152,0.0,0.22289156626506026,0.6742424242424241,0.18181818181818177,0.4224137931034493,0.7249999999999996,0.4854368932038837,1.0,0.6008583690987126,0.5910780669144984,0.5889570552147241,0.43999999999999995
1114061,마포구,염리동,40.8,40.2,41.4,0.20540540540540542,1.0,0.24707357859531773,0.4285714285714286,0.7777777777777777,0.15151515151515152,0.0,0.22289156626506026,0.6742424242424241,0.18181818181818177,0.4224137931034493,0.7249999999999996,0.4854368932038837,1.0,0.6008583690987126,0.5910780669144984,0.5889570552147241,0.43999999999999995
1114063,마포구,신수동,43.0,42.0,44.0,0.20540540540540542,1.0,0.24707357859531773,0.4285714285714286,0.7777777777777777,0.15151515151515152,0.0,0.22289156626506026,0.6742424242424241,0.18181818181818177,0.4224137931034493,0.7249999999999996,0.4854368932038837,1.0,0.6008583690987126,0.5910780669144984,0.5889570552147241,0.43999999999999995
1114066,마포구,서교동,42.0,41.9,42.2,0.20540540540540542,1.0,0.24707357859531773,0.4285714285714286,0.7777777777777777,0.15151515151515152,0.0,0.22289156626506026,0.6742424242424241,0.18181818181818177,0.4224137931034493,0.7249999999999996,0.4854368932038837,1.0,0.6008583690987126,0.5910780669144984,0.5889570552147241,0.43999999999999995
1114068,마포구,합정동,43.7,43.2,44.1,0.20540540540540542,1.0,0.24707357859531773,0.4285714285714286,0.7777777777777777,0.15151515151515152,0.0,0.22289156626506026,0.6742424242424241,0.18181818181818177,0.4224137931034493,0.7249999999999996,0.4854368932038837,1.0,0.6008583690987126,0.5910780669144984,0.5889570552147241,0.43999999999999995
1114069,마포구,망원1동,44.8,43.9,45.6,0.20540540540540542,1.0,0.24707357859531773,0.4285714285714286,0.7777777777777777,0.15151515151515152,0.0,0.22289156626506026,0.6742424242424241,0.18181818181818177,0.4224137931034493,0.7249999999999996,0.4854368932038837,1.0,0.6008583690987126,0.5910780669144984,0.5889570552147241,0.43999999999999995
1114070,마포구,망원2동,44.7,43.9,45.5,0.20540540540540542,1.0,0.24707357859531773,0.4285714285714286,0.7777777777777777,0.15151515151515152,0.0,0.22289156626506026,0.6742424242424241,0.18181818181818177,0.4224137931034493,0.7249999999999996,0.4854368932038837,1.0,0.6008583690987126,0.5910780669144984,0.5889570552147241,0.43999999999999995
1114071,마포구,연남동,43.7,42.9,44.4,0.20540540540540542,1.0,0.24707357859531773,0.4285714285714286,0.7777777777777777,0.15151515151515152,0.0,0.22289156626506026,0.6742424242424241,0.18181818181818177,0.4224137931034493,0.7249999999999996,0.4854368932038837,1.0,0.6008583690987126,0.5910780669144984,0.5889570552147241,0.43999999999999995
1114072,마포구,성산1동,44.2,43.5,44.8,0.20540540540540542,1.0,0.24707357859531773,0.4285714285714286,0.7777777777777777,0.15151515151515152,0.0,0.22289156626506026,0.6742424242424241,0.18181818181818177,0.4224137931034493,0.7249999999999996,0.4854368932038837,1.0,0.6008583690987126,0.5910780669144984,0.5889570552147241,0.43999999999999995
1114073,마포구,성산2동,43.5,43.0,43.9,0.20540540540540542,1.0,0.24707357859531773,0.4285714285714286,0.7777777777777777,0.15151515151515152,0.0,0.22289156626506026,0.6742424242424241,0.18181818181818177,0.4224137931034493,0.7249999999999996,0.4854368932038837,1.0,0.6008583690987126,0.5910780669144984,0.5889570552147241,0.43999999999999995
1114074,마포구,상암동,41.9,41.1,42.5,0.20540540540540542,1.0,0.24707357859531773,0.4285714285714286,0.7777777777777777,0.15151515151515152,0.0,0.22289156626506026,0.6742424242424241,0.18181818181818177,0.4224137931034493,0.7249999999999996,0.4854368932038837,1.0,0.6008583690987126,0.5910780669144984,0.5889570552147241,0.43999999999999995
1114075,마포구,도화동,44.9,43.7,46.0,0.20540540540540542,1.0,0.24707357859531773,0.4285714285714286,0.7777777777777777,0.15151515151515152,0.0,0.22289156626506026,0.6742424242424241,0.18181818181818177,0.4224137931034493,0.7249999999999996,0.4854368932038837,1.0,0.6008583690987126,0.5910780669144984,0.5889570552147241,0.43999999999999995
1114076,마포구,서강동,41.7,40.9,42.5,0.20540540540540542,1.0,0.24707357859531773,0.4285714285714286,0.7777777777777777,0.15151515151515152,0.0,0.22289156626506026,0.6742424242424241,0.18181818181818177,0.4224137931034493,0.7249999999999996,0.4854368932038837,1.0,0.6008583690987126,0.5910780669144984,0.5889570552147241,0.43999999999999995
1114077,마포구,공덕동,44.5,43.9,45.0,0.20540540540540542,1.0,0.24707357859531773,0.4285714285714286,0.7777777777777777,0.15151515151515152,0.0,0.22289156626506026,0.6742424242424241,0.18181818181818177,0.4224137931034493,0.7249999999999996,0.4854368932038837,1.0,0.6008583690987126,0.5910780669144984,0.5889570552147241,0.43999999999999995
1114078,마포구,아현동,40.9,40.6,41.2,0.20540540540540542,1.0,0.24707357859531773,0.4285714285714286,0.7777777777777777,0.15151515151515152,0.0,0.22289156626506026,0.6742424242424241,0.18181818181818177,0.4224137931034493,0.7249999999999996,0.4854368932038837,1.0,0.6008583690987126,0.5910780669144984,0.5889570552147241,0.43999999999999995
1115051,양천구,목1동,40.1,39.8,40.4,0.17297297297297298,0.0,0.3887959866220736,0.5714285714285714,0.1111111111111111,0.0,0.0,0.024096385542168676,0.5151515151515151,0.5454545454545455,0.0,0.0,0.17961165048543704,0.510989010989011,0.648068669527897,0.41263940520446063,0.1840490797546015,0.07333333333333325
1115052,양천구,목2동,43.8,42.8,44.6,0.17297297297297298,0.0,0.3887959866220736,0.5714285714285714,0.1111111111111111,0.0,0.0,0.024096385542168676,0.5151515151515151,0.5454545454545455,0.0,0.0,0.17961165048543704,0.510989010989011,0.648068669527897,0.41263940520446063,0.1840490797546015,0.07333333333333325
1115053,양천구,목3동,44.7,43.6,45.8,0.17297297297297298,0.0,0.3887959866220736,0.5714285714285714,0.1111111111111111,0.0,0.0,0.024096385542168676,0.5151515151515151,0.5454545454545455,0.0,0.0,0.17961165048543704,0.510989010989011,0.648068669527897,0.41263940520446063,0.1840490797546015,0.07333333333333325
1115054,양천구,목4동,43.1,42.0,44.2,0.17297297297297298,0.0,0.3887959866220736,0.5714285714285714,0.1111111111111111,0.0,0.0,0.024096385542168676,0.5151515151515151,0.5454545454545455,0.0,0.0,0.17961165048543704,0.510989010989011,0.648068669527897,0.41263940520446063,0.1840490797546015,0.07333333333333325
1115057,양천구,신월1동,48.8,47.9,49.6,0.17297297297297298,0.0,0.3887959866220736,0.5714285714285714,0.1111111111111111,0.0,0.0,0.024096385542168676,0.5151515151515151,0.5454545454545455,0.0,0.0,0.17961165048543704,0.510989010989011,0.648068669527897,0.41263940520446063,0.1840490797546015,0.07333333333333325
1115058,양천구,신월2동,45.6,44.6,46.5,0.17297297297297298,0.0,0.3887959866220736,0.5714285714285714,0.1111111111111111,0.0,0.0,0.024096385542168676,0.5151515151515151,0.5454545454545455,0.0,0.0,0.17961165048543704,0.510989010989011,0.648068669527897,0.41263940520446063,0.1840490797546015,0.07333333333333325
1115059,양천구,신월3동,47.8,46.9,48.8,0.17297297297297298,0.0,0.3887959866220736,0.5714285714285714,0.1111111111111111,0.0,0.0,0.024096385542168676,0.5151515151515151,0.5454545454545455,0.0,0.0,0.17961165048543704,0.510989010989011,0.648068669527897,0.41263940520446063,0.1840490797546015,0.07333333333333325
1115060,양천구,신월4동,45.7,44.4,46.9,0.17297297297297298,0.0,0.3887959866220736,0.5714285714285714,0.1111111111111111,0.0,0.0,0.024096385542168676,0.5151515151515151,0.5454545454545455,0.0,0.0,0.17961165048543704,0.510989010989011,0.648068669527897,0.41263940520446063,0.1840490797546015,0.07333333333333325
1115061,양천구,신월5동,45.7,44.5,46.8,0.17297297297297298,0.0,0.3887959866220736,0.5714285714285714,0.1111111111111111,0.0,0.0,0.024096385542168676,0.5151515151515151,0.5454545454545455,0.0,0.0,0.17961165048543704,0.510989010989011,0.648068669527897,0.41263940520446063,0.1840490797546015,0.07333333333333325
1115062,양천구,신월6동,41.8,41.0,42.5,0.17297297297297298,0.0,0.3887959866220736,0.5714285714285714,0.1111111111111111,0.0,0.0,0.024096385542168676,0.5151515151515151,0.5454545454545455,0.0,0.0,0.17961165048543704,0.510989010989011,0.648068669527897,0.41263940520446063,0.1840490797546015,0.07333333333333325
1115063,양천구,신월7동,48.8,47.1,50.4,0.17297297297297298,0.0,0.3887959866220736,0.5714285714285714,0.1111111111111111,0.0,0.0,0.024096385542168676,0.5151515151515151,0.5454545454545455,0.0,0.0,0.17961165048543704,0.510989010989011,0.648068669527897,0.41263940520446063,0.1840490797546015,0.07333333333333325
1115064,양천구,신정1동,41.8,40.9,42.6,0.17297297297297298,0.0,0.3887959866220736,0.5714285714285714,0.1111111111111111,0.0,0.0,0.024096385542168676,0.5151515151515151,0.5454545454545455,0.0,0.0,0.17961165048543704,0.510989010989011,0.648068669527897,0.41263940520446063,0.1840490797546015,0.07333333333333325
1115065,양천구,신정2동,42.7,42.0,43.4,0.17297297297297298,0.0,0.3887959866220736,0.5714285714285714,0.1111111111111111,0.0,0.0,0.024096385542168676,0.5151515151515151,0.5454545454545455,0.0,0.0,0.17961165048543704,0.510989010989011,0.648068669527897,0.41263940520446063,0.1840490797546015,0.07333333333333325
1115066,양천구,신정3동,43.8,42.7,44.8,0.17297297297297298,0.0,0.3887959866220736,0.5714285714285714,0.1111111111111111,0.0,0.0,0.024096385542168676,0.5151515151515151,0.5454545454545455,0.0,0.0,0.17961165048543704,0.510989010989011,0.648068669527897,0.41263940520446063,0.1840490797546015,0.07333333333333325
1115069,양천구,신정6동,41.3,40.7,41.8,0.17297297297297298,0.0,0.3887959866220736,0.5714285714285714,0.1111111111111111,0.0,0.0,0.024096385542168676,0.5151515151515151,0.5454545454545455,0.0,0.0,0.17961165048543704,0.510989010989011,0.648068669527897,0.41263940520446063,0.1840490797546015,0.07333333333333325
1115070,양천구,신정7동,45.2,43.7,46.7,0.17297297297297298,0.0,0.3887959866220736,0.5714285714285714,0.1111111111111111,0.0,0.0,0.024096385542168676,0.5151515151515151,0.5454545454545455,0.0,0.0,0.17961165048543704,0.510989010989011,0.648068669527897,0.41263940520446063,0.1840490797546015,0.07333333333333325
1115071,양천구,목5동,40.4,39.5,41.4,0.17297297297297298,0.0,0.3887959866220736,0.5714285714285714,0.1111111111111111,0.0,0.0,0.024096385542168676,0.5151515151515151,0.5454545454545455,0.0,0.0,0.17961165048543704,0.510989010989011,0.648068669527897,0.41263940520446063,0.1840490797546015,0.07333333333333325
1115072,양천구,신정4동,46.0,45.2,46.8,0.17297297297297298,0.0,0.3887959866220736,0.5714285714285714,0.1111111111111111,0.0,0.0,0.024096385542168676,0.5151515151515151,0.5454545454545455,0.0,0.0,0.17961165048543704,0.510989010989011,0.648068669527897,0.41263940520446063,0.1840490797546015,0.07333333333333325
1116051,강서구,염창동,40.1,39.8,40.5,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1116052,강서구,등촌1동,41.4,41.0,41.7,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1116053,강서구,등촌2동,44.6,43.4,45.8,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1116054,강서구,등촌3동,48.6,46.9,50.0,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1116055,강서구,화곡본동,43.6,42.5,44.6,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1116057,강서구,화곡2동,44.9,43.7,46.0,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1116058,강서구,화곡3동,45.7,45.0,46.5,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1116059,강서구,화곡4동,46.9,45.4,48.3,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
1116061,강서구,화곡6동,43.6,43.1,44.1,0.4027027027027027,0.5,0.25083612040133774,0.9999999999999999,0.5555555555555556,0.09090909090909091,0.05,0.01807228915662651,0.8939393939393938,0.4545454545454546,0.8706896551724137,0.6166666666666667,0.7864077669902914,0.9395604395604398,1.0,0.8587360594795537,0.9018404907975461,0.813333333333333
